ASSESSMENT_YEAR,COUNTY_NUMBER,PARCEL_NUMBER,DWELLING_NUMBER,OCCUPANCY_CODE,STORY_CONFIGURATION_CODE,STORY_HEIGHT,PREDOMINANT_ROOFING_MATERIAL,HEATING_SYSTEM_CODE,CENTRAL_AIR_CONDITIONING,NUMBER_OF_FINISHED_ROOMS,ATTIC_CODE,ATTIC_BASE_AREA,ATTIC_FINISHED_LIVING_AREA,BASEMENT_CODE,BASEMENT_BASE_AREA,BASEMENT_FINISHED_LIVING_AREA,CRAWL_SPACE_CODE,CRAWL_SPACE_BASE_AREA,FLOORS_TOTAL_BASE_AREA,FLOORS_TOTAL_FINISHED_LIV_AREA,TOTAL_BASE_VALUE,ROW_TYPE_ADJUSTMENT,UNFINISHED_INTERIOR_VALUE_ADJ,EXTRA_LIVING_UNITS_VALUE_ADJ,REC_ROOM_VALUE_ADJ,LOFT_VALUE_ADJ,FIREPLACE_VALUE_ADJ,NO_HEATING_VALUE_ADJ,AIR_CONDITIONING_VALUE_ADJ,NO_ELECTRICAL_VALUE_ADJ,PLUMBING_VALUE_ADJ,GARAGE_VALUE_ADJ,EXTERIOR_FEATURES_VALUE_ADJ,TOTAL_BEDROOMS,NUMBER_OF_FAMILY_ROOMS,NUMBER_OF_DINING_ROOMS,NUMBER_OF_FULL_BATHS,NUMBER_OF_HALF_BATHS,TOTAL_PLUMBING_FIXTURES,MASONRY_FIREPLACE_STACKS,MASONRY_FIREPLACE_OPENINGS,STEEL_FIREPLACE_STACKS,STEEL_FIREPLACE_OPENINGS,INTEGRAL_GARAGE,ATTACHED_GARAGE,ATTACHED_CARPORT,BASEMENT_GARAGE,GARAGE_CAPACITY_CARS,GARAGE_SQFT,IMPROVEMENT_INSTANCE_NUMBER,DWELLING_INSTANCE_NUMBER
2022,89,890128000105007010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1482,1482,1482,107900,0,0,0,0,0,4700,0,3600,0,2400.0,,5100,3,0,0,2,0,8,0,0,1,1,N,N,N,N,0,0,2,2
2022,89,890128000105008010,,1,1,1.0,1,1,Y,6,0,0,0,3,1080,0,1,569,1649,1649,152500,0,0,0,0,0,0,0,3800,0,4800.0,22900.0,15200,3,0,1,2,1,11,0,0,0,0,N,Y,N,N,4,768,1,1
2022,89,890128000206001010,,1,1,1.0,4,1,N,4,0,0,0,0,0,0,4,528,528,528,56100,0,0,0,0,0,0,0,0,0,,,10700,1,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128000206001010,,1,1,2.0,4,1,Y,7,0,0,0,4,2904,0,0,0,3792,3792,264900,0,0,0,0,0,0,0,8000,0,8000.0,3700.0,3000,4,0,1,3,0,15,0,0,0,0,N,N,N,Y,2,450,9,9
2022,89,890128000207001010,,1,1,1.0,4,1,N,5,0,0,0,0,0,0,4,1312,1312,1312,101200,0,0,0,0,0,0,0,0,0,,,4100,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128000309001010,,1,1,2.0,2,1,N,9,0,0,0,4,851,0,0,0,2872,2872,179600,0,0,0,0,0,0,0,0,0,,,23900,6,1,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128000309005010,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,2156,2156,2156,141100,0,0,0,0,0,0,0,4700,0,2400.0,,10300,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128000309006010,,1,1,2.0,1,1,Y,7,0,0,0,4,1080,0,0,0,2064,2064,153800,0,0,0,0,0,4700,0,4700,0,4000.0,14300.0,18300,4,0,1,2,1,10,0,0,1,1,N,Y,N,N,2,462,1,1
2022,89,890128000309007010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,2156,2156,2156,141100,0,0,0,0,0,0,0,4700,0,2400.0,18600.0,2200,3,0,1,2,0,8,0,0,0,0,N,Y,N,N,3,600,1,1
2022,89,890128000309008010,,1,1,1.0,1,1,Y,6,0,0,0,4,1933,0,0,0,1933,1933,175000,0,0,0,0,0,4700,0,4300,0,3200.0,15700.0,9900,3,0,0,1,0,9,0,0,1,1,N,Y,N,N,2,483,1,1
2022,89,890128000309009010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1624,1624,1624,114800,0,0,0,0,0,0,0,3800,0,2400.0,,4700,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128000309010010,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,2100,2100,2100,138700,0,0,0,0,0,0,0,4600,0,2400.0,,2100,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,3,3
2022,89,890128000309011010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1586,1586,1586,112400,0,0,0,0,0,0,0,3800,0,2400.0,,1300,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,890128000309012010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,2020,2020,2020,135100,0,0,0,0,0,0,0,4400,0,4000.0,,8300,3,0,0,2,1,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128000309013010,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,2000,2000,2000,138000,0,0,0,0,0,9400,0,4400,0,4000.0,15200.0,0,3,0,1,2,0,10,0,0,2,2,N,Y,N,N,2,480,1,1
2022,89,890128000410002010,,1,1,2.0,3,1,N,7,0,0,0,1,272,0,3,817,1602,1602,133600,0,0,0,0,0,4500,-6800,0,-9400,2400.0,,17800,5,0,0,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890128000411001010,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,2282,2282,2282,160000,0,0,0,0,0,4700,0,4900,0,4000.0,19400.0,16900,2,0,1,2,0,10,0,0,1,1,N,Y,N,N,3,575,3,3
2022,89,890128000412000010,,1,1,1.0,1,8,Y,10,0,0,0,4,4642,0,0,0,4642,4642,334600,0,0,0,0,0,0,0,10500,0,4000.0,,20100,4,1,1,2,1,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128420101000010,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,912,912,912,79900,0,0,0,0,0,0,0,0,0,,,1000,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128420102000010,,1,1,1.0,4,1,Y,5,0,0,0,0,0,0,4,1320,1320,1320,102100,0,0,0,0,0,0,0,3300,0,,,7900,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,3,3
2022,89,890128420104000010,,1,1,1.0,1,4,N,5,0,0,0,0,0,0,4,720,720,720,68800,0,0,0,0,0,0,0,0,0,,,12100,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890128420105000010,,1,1,1.0,1,1,Y,6,4,816,408,2,408,0,2,408,816,816,101400,0,0,0,0,0,0,0,4400,0,,,3400,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890133000101000010,,1,1,2.0,1,1,N,5,4,550,550,4,1140,0,0,0,1584,1584,153700,0,0,0,6500,0,4500,0,0,0,4000.0,16200.0,11800,3,0,1,2,1,10,1,1,0,0,N,Y,N,N,3,550,1,1
2022,89,890133000101001010,,1,1,1.0,1,4,Y,7,0,0,0,0,0,0,4,1284,1284,1284,103100,0,0,0,0,0,4500,0,3300,0,1600.0,14300.0,5100,3,0,1,1,1,7,1,1,0,0,N,Y,N,N,2,440,1,1
2022,89,890133000102000010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1232,1232,1232,106500,0,0,0,0,0,4500,0,3200,0,1600.0,17700.0,2400,3,0,0,1,1,7,1,1,0,0,N,Y,Y,N,4,784,1,1
2022,89,890133000103000010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1400,1400,1400,109800,0,0,0,0,0,0,0,3500,0,1600.0,15200.0,16000,3,0,0,1,1,7,0,0,0,0,N,Y,N,N,2,500,1,1
2022,89,890133000108000010,,1,1,1.0,3,1,Y,5,0,0,0,0,0,0,4,1149,1149,1149,93700,0,0,0,0,0,0,0,3100,0,,,0,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,6,6
2022,89,890133000109000010,,1,1,1.0,1,1,N,7,0,0,0,4,1518,0,0,0,1518,1518,148000,0,0,0,0,0,4500,0,0,-8600,2400.0,,7200,3,1,0,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890133000111000010,,1,1,1.0,1,1,Y,7,0,0,0,4,1944,0,0,0,1944,1944,176600,0,0,0,0,0,8000,0,4300,0,2400.0,26700.0,10200,3,0,1,2,0,8,1,2,0,0,N,Y,N,N,4,900,2,2
2022,89,890133000215000010,,1,1,1.0,4,1,Y,8,1,832,0,2,624,0,1,208,1072,1072,114000,0,0,0,0,0,4500,0,3100,0,,,1800,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890133000316000010,,1,1,1.0,1,1,N,7,4,540,540,2,828,0,2,1088,1916,1916,164000,0,0,0,0,0,4500,-7500,0,-10600,2400.0,,16800,3,0,1,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890133000317000010,,1,1,2.0,1,1,N,7,1,1152,0,0,0,0,1,192,2624,2624,158700,0,0,0,0,0,4500,0,0,0,2400.0,15700.0,18000,4,0,1,2,0,8,1,1,0,0,N,Y,N,N,2,480,1,1
2022,89,890133000318000010,,1,1,1.0,1,4,Y,6,0,0,0,0,0,0,4,1808,1808,1808,124300,0,0,0,0,0,4500,0,4100,0,,,3800,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890133000320000010,,1,1,1.0,3,4,N,5,0,0,0,0,0,0,0,0,1230,1230,90900,0,0,0,0,0,0,-6000,0,0,,,0,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,890133000322000010,,1,1,1.0,1,1,N,7,0,0,0,3,1444,0,1,384,1828,1828,155000,0,0,0,0,0,0,0,0,0,,2800.0,20400,3,0,1,1,0,5,0,0,0,0,N,N,N,Y,1,250,1,1
2022,89,890133000322000010,,1,1,1.0,3,1,N,5,0,0,0,0,0,0,4,698,1178,1178,93700,0,0,0,0,0,0,0,0,0,,,4400,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,10,10
2022,89,890133000322001010,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,1644,1644,1644,116200,0,0,0,0,0,0,0,3800,0,4000.0,22800.0,11900,3,1,0,2,0,10,0,0,0,0,N,Y,N,N,4,780,1,1
2022,89,890133120201000010,,1,1,2.0,3,1,N,10,0,0,0,4,1606,0,0,0,2398,2398,176600,0,0,0,0,0,0,0,0,0,2400.0,,3900,5,1,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890133120202000010,,1,1,1.0,1,4,N,7,0,0,0,0,0,0,4,1368,1368,1368,103900,0,0,0,0,0,0,0,0,0,2400.0,20700.0,4300,3,0,1,2,0,8,0,0,0,0,N,Y,N,N,4,720,1,1
2022,89,890133120204000010,,1,1,2.0,1,4,N,7,0,0,0,1,126,0,3,882,1512,1512,127700,0,0,0,0,0,0,0,0,0,,,5700,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890133210101000010,,1,1,2.0,3,1,N,6,0,0,0,1,216,0,3,648,1320,1320,117600,0,0,0,0,0,0,0,0,0,1600.0,,25200,3,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890133210202000010,,1,1,1.0,3,1,N,5,0,0,0,0,0,0,4,1560,1560,1560,111200,0,0,0,0,0,0,0,0,0,,,2200,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890133210203000010,,1,1,1.0,4,1,Y,6,4,810,810,3,810,0,1,351,1161,1161,129900,0,0,0,0,0,0,0,3700,0,,,7400,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890133210204000010,,1,1,1.0,1,1,Y,5,0,0,0,4,1200,1100,0,0,1200,1200,160200,0,0,0,0,0,4500,0,3200,0,2400.0,16800.0,8800,3,0,0,2,0,8,1,1,0,0,N,Y,N,N,3,528,1,1
2022,89,890133210204001010,,1,1,2.0,1,1,N,8,0,0,0,1,304,0,3,914,1686,1686,138100,0,0,0,0,0,0,0,0,0,,,16200,4,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890133210205000010,,1,1,1.0,4,1,N,6,0,0,0,0,0,0,4,1248,1248,1248,98700,0,0,0,0,0,0,0,0,0,,,3700,3,1,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890134000101000010,,1,1,2.0,1,4,Y,6,0,0,0,0,0,0,4,1946,2483,2483,159300,0,0,0,0,0,0,0,4300,0,4000.0,16200.0,5700,3,0,1,2,1,10,0,0,0,0,N,Y,N,N,3,529,671,671
2022,89,890134000102002010,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,2232,2232,136000,0,0,0,0,0,0,0,4700,0,,16200.0,8300,3,0,0,1,0,5,0,0,0,0,N,Y,N,N,3,550,1,1
2022,89,890134000103000010,,1,1,1.0,4,6,N,9,0,0,0,2,1344,0,2,1222,3788,3788,232000,0,0,0,0,0,4500,-10400,0,0,2400.0,2800.0,22900,3,1,1,2,0,8,1,1,0,0,N,N,N,Y,1,250,1,1
2022,89,890134000204000010,,1,1,1.0,1,4,Y,6,0,0,0,3,1105,0,1,456,1705,1705,143700,0,0,0,0,0,4500,0,4000,0,8000.0,18600.0,7400,3,0,0,3,1,15,1,1,0,0,N,Y,N,N,3,576,1,1
2022,89,890134000205000010,,1,1,1.0,1,1,Y,7,0,0,0,4,1674,0,0,0,1674,1674,158100,0,0,0,0,0,0,0,4000,0,2400.0,,1000,4,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890134000306000010,,1,1,1.0,1,1,N,11,1,1320,0,1,660,0,3,1501,2161,2161,168400,0,0,0,0,0,0,0,0,0,,,25300,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890134000307000010,,1,1,1.0,4,1,Y,7,1,720,0,3,720,0,1,408,1128,1128,118200,0,0,0,0,0,4500,0,3100,0,,,2100,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890134000408000010,,1,1,1.0,1,1,N,6,0,0,0,1,394,0,3,1184,1578,1578,128200,0,0,0,0,0,0,0,0,0,,,7500,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890134000409001010,,1,1,1.0,1,1,N,5,1,935,0,1,431,0,3,876,1307,1307,123500,0,0,0,0,0,0,0,0,0,,21700.0,4600,2,0,0,1,0,5,0,0,0,0,N,Y,N,N,4,744,1,1
2022,89,890135000102000010,,1,1,1.0,1,1,N,8,4,729,729,1,192,0,1,444,1365,1365,129900,0,0,0,0,0,0,0,0,0,,,2900,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000102001010,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1918,1918,1918,130300,0,0,0,0,0,0,0,4300,0,1600.0,,1800,3,0,0,2,0,7,0,0,0,0,N,N,N,N,0,0,4,4
2022,89,890135000106000010,,1,1,1.0,3,1,N,6,1,624,0,2,702,0,1,234,1376,1376,127500,0,0,0,0,0,0,0,0,0,,,8600,3,1,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000207000010,,1,1,1.0,1,1,Y,4,0,0,0,2,572,0,2,374,946,946,101400,0,0,0,2400,0,0,0,3400,0,,,7200,1,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000207002010,,1,1,1.0,1,1,Y,10,0,0,0,4,2711,0,0,0,2711,2711,225100,0,0,0,0,0,4700,0,5900,0,4800.0,,20400,4,1,1,3,0,11,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,890135000208000010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,3,1655,2207,2207,155200,0,0,0,0,0,4500,0,4700,0,2400.0,27500.0,15400,3,1,1,2,0,8,1,1,0,0,N,Y,N,N,5,975,1,1
2022,89,890135000209000010,,1,1,2.0,1,1,N,9,0,0,0,0,0,0,0,0,3266,3266,162500,0,0,0,0,0,4500,0,0,0,2400.0,,6400,3,1,1,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890135000212000010,,1,1,1.0,1,1,N,6,0,0,0,4,1068,0,0,0,1068,1068,116000,0,0,0,3900,0,4500,0,0,0,1600.0,,9700,2,0,1,1,1,7,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890135000213000010,,1,1,1.0,1,1,Y,5,0,0,0,1,100,0,4,1416,1416,1416,119000,0,0,0,0,0,0,0,3500,0,,,19600,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000213000010,,1,1,1.0,3,1,N,5,0,0,0,0,0,0,0,0,520,520,51500,0,0,0,0,0,0,0,0,0,,,0,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,4,4
2022,89,890135000214000010,,1,1,1.0,1,1,N,5,4,972,972,1,243,0,3,1048,1291,1291,132300,0,0,0,0,0,0,0,0,0,,,17800,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000215000010,,1,1,2.0,1,4,N,7,0,0,0,0,0,0,4,1553,2400,2400,152800,0,0,0,0,0,0,0,0,0,1600.0,14700.0,4100,3,1,0,1,1,7,0,0,0,0,N,Y,N,N,2,462,1,1
2022,89,890135000317000010,,1,1,1.0,1,1,Y,7,0,0,0,3,1316,0,1,439,1755,1755,155800,0,0,0,5200,0,0,0,4100,0,2400.0,16800.0,16900,3,0,1,2,0,8,0,0,0,0,N,Y,N,N,3,528,1,1
2022,89,890135000317001010,,1,1,1.0,1,1,Y,6,0,0,0,4,1988,0,0,0,1988,1988,167300,0,0,0,0,0,0,0,4400,0,2400.0,10200.0,10700,3,0,0,2,0,8,0,0,0,0,N,N,N,Y,10,1988,3,3
2022,89,890135000318000010,,1,1,1.0,1,1,Y,6,0,0,0,1,448,0,3,1248,1896,1896,145400,0,0,0,0,0,4500,0,4300,0,,,8600,3,1,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890135000319000010,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1144,1144,1144,93700,0,0,0,0,0,0,0,0,0,2400.0,15200.0,16200,3,0,0,2,0,8,0,0,0,0,N,Y,N,N,3,520,1,1
2022,89,890135000320000010,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1330,1330,1330,103700,0,0,0,0,0,0,0,0,0,2400.0,25000.0,22700,3,0,0,2,0,8,0,0,0,0,N,Y,N,N,4,900,1,1
2022,89,890135000321000010,,1,1,1.0,3,1,N,5,0,0,0,0,0,0,0,0,938,938,77400,0,0,0,0,0,0,0,0,0,,,2500,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,3,3
2022,89,890135000322000010,,1,1,1.0,1,1,N,6,4,720,720,2,360,0,2,539,899,899,109400,0,0,0,0,0,0,0,0,0,,,9400,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000323000010,,1,1,2.0,4,4,N,7,1,864,0,0,0,0,0,0,1920,1920,122000,0,0,0,0,0,0,0,0,0,1600.0,,13100,2,0,0,1,1,7,0,0,0,0,N,N,N,N,0,0,3,3
2022,89,890135000324000010,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,3,1569,1849,1849,126000,0,0,0,0,0,4500,0,4100,0,,14300.0,4700,3,1,1,1,0,5,1,1,0,0,N,Y,N,N,2,468,1,1
2022,89,890135000324001010,,1,1,1.0,1,1,Y,6,0,0,0,4,1400,0,0,0,1400,1400,130700,0,0,0,0,0,0,0,3500,0,3200.0,,11400,3,0,1,2,0,9,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000325000010,,1,1,1.0,4,1,N,5,0,0,0,0,0,0,0,0,896,896,82000,0,0,0,0,0,0,0,0,0,,12600.0,0,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,2,360,1,1
2022,89,890135000326000010,,1,1,1.0,4,1,N,7,0,0,0,3,864,0,1,288,1152,1152,115500,0,0,0,3000,0,0,0,0,0,1600.0,,3900,4,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000327000010,,1,1,1.0,1,1,N,6,0,0,0,4,1344,0,0,0,1344,1344,138300,0,0,0,3000,0,0,0,0,0,1600.0,,8400,3,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000428001010,,1,1,2.0,1,1,N,6,0,0,0,1,150,0,4,1662,2412,2412,180100,0,0,0,0,0,0,0,0,0,,,8300,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890135000431000010,,1,1,2.0,1,1,Y,9,0,0,0,0,0,0,0,0,3408,3408,186200,0,0,0,0,0,8000,0,6400,0,4800.0,14700.0,30100,3,1,1,3,0,11,1,2,0,0,N,Y,N,N,2,460,1,1
2022,89,890136000101000010,,1,1,1.0,1,1,N,8,0,0,0,2,796,0,2,796,2612,2612,166800,0,0,0,0,0,0,0,0,0,,,33000,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890136000104001010,,1,1,1.0,1,1,Y,6,0,0,0,4,2780,0,0,0,2780,2780,228500,0,0,0,0,0,4700,0,6200,0,4000.0,22900.0,16700,3,1,1,2,1,10,0,0,1,1,N,Y,N,N,4,756,1,1
2022,89,890136000104002010,,1,1,1.0,4,1,Y,6,1,1337,0,2,668,0,2,808,1477,1477,135300,0,0,0,0,0,0,0,3600,0,800.0,32000.0,10000,3,0,0,1,0,6,0,0,0,0,N,Y,N,N,6,1204,1,1
2022,89,890136000206000010,,1,1,1.0,1,1,N,6,4,1452,1452,0,0,0,0,0,1452,1452,121800,0,0,0,0,0,4500,0,0,0,2400.0,,9600,3,0,1,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890136000207000010,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1530,1530,1530,110200,0,0,0,0,0,0,0,0,0,,,5400,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,4,4
2022,89,890136000208000010,,1,1,2.0,3,1,Y,7,4,1080,1080,1,270,0,3,1434,2784,2784,192800,0,0,0,0,0,0,0,4700,0,,,24400,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890136000209001010,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1556,1556,1556,111200,0,0,0,0,0,4500,0,3800,0,,20700.0,15100,3,0,1,1,0,5,1,1,0,0,N,Y,N,N,4,720,1,1
2022,89,890136000311002010,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1480,1480,1480,107900,0,0,0,0,0,0,0,3600,0,2400.0,18600.0,8900,3,0,1,2,0,8,0,0,0,0,N,Y,N,N,3,576,1,1
2022,89,890136000311003010,,1,1,1.0,1,1,Y,6,0,0,0,4,1775,1775,0,0,1775,1775,211700,0,0,0,0,0,4500,0,4100,0,2400.0,19400.0,7100,3,0,1,2,0,8,1,1,0,0,N,Y,N,N,3,624,1,1
2022,89,890136000311004010,,1,1,2.0,1,1,Y,10,0,0,0,4,1353,1218,0,0,2601,2601,208900,0,0,0,0,0,4700,0,5300,0,8800.0,18600.0,16500,5,0,1,3,1,16,0,0,1,1,N,Y,N,N,3,576,1,1
2022,89,890136000311005010,,1,1,2.0,1,8,Y,9,0,0,0,2,600,0,2,528,1868,1868,153800,0,0,0,0,0,0,0,3300,0,,,9800,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890136000415000010,,1,1,2.0,1,4,N,9,1,2167,0,4,3085,0,0,0,3085,3085,250700,0,0,0,0,0,0,0,0,0,5600.0,,50200,3,1,1,2,1,12,0,0,0,0,N,N,N,N,0,0,8,8
2022,89,890136000416000010,,1,1,1.0,1,1,N,7,0,0,0,1,704,0,3,1248,1952,1952,164300,0,0,0,0,0,0,0,0,0,4800.0,,4500,3,1,1,2,1,11,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890219000414000024,,1,1,1.0,3,1,N,6,4,1080,1080,4,1080,0,0,0,1080,1080,129500,0,0,0,0,0,4500,0,0,0,,,20400,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890219000417000024,,1,1,1.0,4,1,N,8,0,0,0,0,0,0,0,0,1644,1644,119900,0,0,0,0,0,4500,0,0,0,4800.0,19400.0,4900,3,1,1,3,0,11,1,1,0,0,N,Y,N,N,3,576,1,1
2022,89,890220000202000024,,1,1,1.0,1,1,Y,5,0,0,0,4,1602,0,0,0,1602,1602,152600,0,0,0,5900,0,8000,0,3800,0,4800.0,22800.0,4800,3,0,0,3,0,11,1,2,0,0,N,Y,N,N,4,783,1,1
2022,89,890220000304000024,,1,1,1.0,1,1,Y,6,4,915,915,3,1023,0,1,483,1506,1506,149500,0,0,0,0,0,0,0,4200,0,,19600.0,7800,3,1,0,1,0,5,0,0,0,0,N,Y,N,N,3,672,1,1
2022,89,890221000101001024,,1,1,1.0,1,1,N,6,4,728,728,1,182,0,4,1410,1592,1592,141200,0,0,0,0,0,4500,0,0,0,,18600.0,21600,2,1,1,1,0,5,1,1,0,0,N,Y,N,N,3,616,1,1
2022,89,890221000102000024,,1,1,1.0,1,1,Y,9,4,1056,1056,2,714,0,2,714,3136,3136,194800,0,0,0,0,0,0,0,5900,0,3200.0,28700.0,19000,4,1,1,2,0,9,0,0,0,0,N,Y,N,N,5,1056,1,1
2022,89,890221000103000024,,1,1,1.0,1,1,Y,5,1,2065,0,4,2065,0,1,96,2161,2161,200300,0,0,0,0,0,0,0,4700,0,2400.0,22900.0,10800,3,0,0,2,0,8,0,0,0,0,N,Y,N,N,4,744,1,1
2022,89,890221000103001024,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,2002,2002,2002,133800,0,0,0,0,0,0,0,4400,0,2400.0,22800.0,14400,3,1,0,1,0,8,0,0,0,0,N,Y,N,N,4,816,2,2
2022,89,890221000104000024,,1,1,2.0,1,1,Y,6,0,0,0,1,266,0,3,798,1568,1568,131500,0,0,0,0,0,0,0,4000,0,,,25500,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,890221000206004024,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1809,1809,1809,124300,0,0,0,0,0,4700,0,4100,0,4800.0,,11300,3,1,0,3,0,11,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,890221000308000024,,1,1,2.0,1,1,N,7,0,0,0,4,1909,0,0,0,3499,3499,216500,0,0,0,0,0,4500,0,0,0,2400.0,,8900,5,0,0,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,890221000310000024,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,1485,1485,100900,0,0,0,0,0,0,0,3600,0,1600.0,,2500,3,0,0,1,1,7,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,890221000312000024,,1,1,1.0,1,1,Y,6,4,1136,1136,4,1136,0,0,0,1136,1136,133200,0,0,0,0,0,0,0,3800,0,2400.0,2500.0,35700,3,0,1,2,0,8,0,0,0,0,N,N,Y,N,1,216,1,1
2022,89,890221000414000024,,1,1,2.0,3,1,Y,6,4,1542,440,1,110,0,4,1884,2358,2358,183000,0,0,0,0,0,4500,0,6000,0,5600.0,29800.0,26500,3,1,0,2,1,12,1,1,0,0,N,Y,N,N,6,1102,1,1
